Order,Lock,Vuser,DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
11,Pub/Sub Lock,1000,2026-04-13 23:44:27,609,202,0,858.559,749.868,101.0,165.0,16665.0,202,0,289.95,330.292
11,Pub/Sub Lock,1000,2026-04-13 23:44:29,311,277,0,1126.928,600.329,138.5,165.0,22852.5,277,0,309.87,390.661
11,Pub/Sub Lock,1000,2026-04-13 23:44:31,16,238,0,779.416,542.615,119.0,165.0,19635.0,238,0,177.5,213.092
11,Pub/Sub Lock,1000,2026-04-13 23:44:33,1,6,0,8.833,2.967,3.0,165.0,495.0,6,0,3.0,4.0
11,ZooKeeper Lock,500,2026-04-13 23:55:30,419,92,0,25.391,27.57,46.0,79.0,3634.0,0,0,4.163,7.348
11,ZooKeeper Lock,500,2026-04-13 23:55:32,400,179,0,582.598,304.49,89.5,113.112,10123.5,71,0,201.006,259.872
11,ZooKeeper Lock,500,2026-04-13 23:55:34,33,211,0,288.479,302.705,105.5,165.0,17407.5,211,0,79.517,89.521
11,ZooKeeper Lock,500,2026-04-13 23:55:36,5,16,0,11.375,2.233,8.0,165.0,1320.0,16,0,3.062,4.375
11,ZooKeeper Lock,500,2026-04-13 23:55:38,1,2,0,13.0,0.0,1.0,165.0,165.0,2,0,3.0,4.5
11,ZooKeeper Lock,800,2026-04-14 00:06:47,705,179,0,1070.352,552.909,89.5,79.0,7070.5,0,0,238.844,290.542
11,ZooKeeper Lock,800,2026-04-14 00:06:49,153,580,0,751.879,413.825,290.0,161.886,46947.0,559,0,206.329,240.043
11,ZooKeeper Lock,800,2026-04-14 00:06:51,5,38,0,7.868,4.953,19.0,165.0,3135.0,38,0,1.474,2.421
11,ZooKeeper Lock,800,2026-04-14 00:06:53,1,3,0,10.667,1.886,1.5,165.0,247.5,3,0,3.0,4.667
11,ZooKeeper Lock,1000,2026-04-14 00:17:57,922,177,0,455.322,435.436,88.5,79.0,6991.5,0,0,126.288,182.322
11,ZooKeeper Lock,1000,2026-04-14 00:17:59,518,348,0,1332.037,425.507,174.0,159.316,27721.0,325,0,363.489,437.968
11,ZooKeeper Lock,1000,2026-04-14 00:18:01,138,447,0,902.472,418.642,223.5,165.0,36877.5,447,0,216.671,269.933
11,ZooKeeper Lock,1000,2026-04-14 00:18:03,9,20,0,8.6,3.338,10.0,165.0,1650.0,20,0,1.95,3.15
11,ZooKeeper Lock,1000,2026-04-14 00:18:05,0,8,0,8.25,2.487,4.0,165.0,660.0,8,0,1.625,2.375
11,Adaptive Lock,500,2026-04-22 23:40:03,415,91,0,41.319,43.875,45.5,81.0,3685.5,0,0,8.527,15.319
11,Adaptive Lock,500,2026-04-22 23:40:05,184,358,0,658.475,366.5,179.0,139.425,24957.0,249,0,286.534,363.369
11,Adaptive Lock,500,2026-04-22 23:40:07,9,44,0,6.886,2.587,22.0,165.0,3630.0,44,0,1.955,2.705
11,Adaptive Lock,500,2026-04-22 23:40:09,1,6,0,7.667,1.972,3.0,165.0,495.0,6,0,2.833,4.0
11,Adaptive Lock,500,2026-04-22 23:40:11,1,1,0,10.0,0.0,0.5,165.0,82.5,1,0,3.0,4.0
11,Adaptive Lock,800,2026-04-22 23:51:17,708,228,0,316.368,214.567,114.0,91.316,10410.0,28,0,109.939,173.882
11,Adaptive Lock,800,2026-04-22 23:51:19,232,446,0,655.668,434.706,223.0,165.0,36795.0,446,0,195.608,283.168
11,Adaptive Lock,800,2026-04-22 23:51:21,11,120,0,491.517,466.55,60.0,165.0,9900.0,120,0,103.142,145.767
11,Adaptive Lock,800,2026-04-22 23:51:23,1,5,0,10.2,0.748,2.5,165.0,412.5,5,0,3.2,4.4
11,Adaptive Lock,800,2026-04-22 23:51:25,0,1,0,6.0,0.0,0.5,165.0,82.5,1,0,2.0,2.0
11,Adaptive Lock,1000,2026-04-23 00:02:27,816,184,0,635.946,480.572,92.0,81.0,7452.0,0,0,223.261,294.342
11,Adaptive Lock,1000,2026-04-23 00:02:29,490,326,0,381.62,410.555,163.0,160.877,26223.0,310,0,142.656,201.255
11,Adaptive Lock,1000,2026-04-23 00:02:31,57,433,0,486.102,336.556,216.5,165.0,35722.5,433,0,159.33,179.201
11,Adaptive Lock,1000,2026-04-23 00:02:33,6,53,0,5.358,2.066,26.5,165.0,4372.5,53,0,1.283,1.981
11,Adaptive Lock,1000,2026-04-23 00:02:35,1,3,0,8.333,0.471,1.5,165.0,247.5,3,0,3.333,4.333
11,Adaptive Lock,1000,2026-04-23 00:02:37,0,1,0,10.0,0.0,0.5,165.0,82.5,1,0,3.0,5.0
12,Pessimistic Lock,500,2026-04-14 00:45:19,415,251,0,410.008,402.352,125.5,98.068,12307.5,51,0,106.948,146.94
12,Pessimistic Lock,500,2026-04-14 00:45:21,34,229,0,329.24,337.419,114.5,165.0,18892.5,229,0,96.087,128.974
12,Pessimistic Lock,500,2026-04-14 00:45:23,4,17,0,6.471,2.546,8.5,165.0,1402.5,17,0,2.0,2.941
12,Pessimistic Lock,500,2026-04-14 00:45:25,0,3,0,10.333,4.028,1.5,165.0,247.5,3,0,2.667,3.667
12,Pessimistic Lock,800,2026-04-14 00:56:31,620,217,0,254.111,267.158,108.5,87.968,9544.5,18,0,109.806,152.825
12,Pessimistic Lock,800,2026-04-14 00:56:33,506,79,0,378.886,365.148,39.5,163.937,6475.5,78,0,137.684,164.114
12,Pessimistic Lock,800,2026-04-14 00:56:35,219,354,0,799.198,465.12,177.0,165.0,29205.0,354,0,298.034,392.777
12,Pessimistic Lock,800,2026-04-14 00:56:37,13,141,0,540.787,449.711,70.5,165.0,11632.5,141,0,112.071,156.787
12,Pessimistic Lock,800,2026-04-14 00:56:39,1,8,0,7.25,2.278,4.0,165.0,660.0,8,0,1.875,2.875
12,Pessimistic Lock,800,2026-04-14 00:56:41,0,1,0,11.0,0.0,0.5,165.0,82.5,1,0,3.0,5.0
12,Pessimistic Lock,1000,2026-04-14 01:07:44,913,159,0,452.157,414.252,79.5,81.0,6439.5,0,0,155.352,221.459
12,Pessimistic Lock,1000,2026-04-14 01:07:46,633,289,0,531.82,496.178,144.5,153.083,22120.5,248,0,144.478,209.761
12,Pessimistic Lock,1000,2026-04-14 01:07:48,237,427,0,763.562,517.198,213.5,165.0,35227.5,427,0,205.143,289.042
12,Pessimistic Lock,1000,2026-04-14 01:07:50,10,122,0,581.279,387.806,61.0,165.0,10065.0,122,0,192.705,241.402
12,Pessimistic Lock,1000,2026-04-14 01:07:52,0,3,0,10.667,0.943,1.5,165.0,247.5,3,0,3.667,5.0
12,Spin Lock,500,2026-04-14 01:18:51,425,98,0,73.173,97.647,49.0,74.0,3626.0,0,0,22.724,35.735
12,Spin Lock,500,2026-04-14 01:18:53,82,363,0,271.127,268.644,181.5,139.43,25306.5,261,0,93.138,110.383
12,Spin Lock,500,2026-04-14 01:18:55,13,33,0,7.727,2.62,16.5,165.0,2722.5,33,0,2.182,3.182
12,Spin Lock,500,2026-04-14 01:18:57,0,6,0,9.333,2.134,3.0,165.0,495.0,6,0,2.667,3.833
12,Spin Lock,800,2026-04-14 01:30:04,718,235,0,472.672,446.3,117.5,87.553,10287.5,35,0,157.974,191.03
12,Spin Lock,800,2026-04-14 01:30:06,238,339,0,454.681,434.731,169.5,165.0,27967.5,339,0,109.802,150.091
12,Spin Lock,800,2026-04-14 01:30:08,46,194,0,294.959,337.52,97.0,165.0,16005.0,194,0,108.376,137.979
12,Spin Lock,800,2026-04-14 01:30:10,7,29,0,7.241,3.738,14.5,165.0,2392.5,29,0,1.759,2.897
12,Spin Lock,800,2026-04-14 01:30:12,0,3,0,16.667,10.143,1.5,165.0,247.5,3,0,2.667,4.0
12,Spin Lock,1000,2026-04-14 01:41:14,916,84,0,26.131,29.0,42.0,74.0,3108.0,0,0,5.024,9.393
12,Spin Lock,1000,2026-04-14 01:41:16,722,201,0,740.219,487.412,100.5,112.483,11304.5,85,0,270.582,368.647
12,Spin Lock,1000,2026-04-14 01:41:18,608,291,0,892.333,347.212,145.5,165.0,24007.5,291,0,245.615,307.955
12,Spin Lock,1000,2026-04-14 01:41:20,231,328,0,871.244,451.895,164.0,165.0,27060.0,328,0,244.159,312.762
12,Spin Lock,1000,2026-04-14 01:41:22,6,93,0,326.398,321.213,46.5,165.0,7672.5,93,0,94.419,107.677
12,Spin Lock,1000,2026-04-14 01:41:24,0,3,0,9.667,3.3,1.5,165.0,247.5,3,0,3.0,4.0
12,Pub/Sub Lock,500,2026-04-14 01:52:22,418,206,0,376.32,374.75,103.0,82.553,8503.0,13,0,110.961,150.117
12,Pub/Sub Lock,500,2026-04-14 01:52:24,54,267,0,323.97,278.696,133.5,162.693,21719.5,260,0,108.472,129.101
12,Pub/Sub Lock,500,2026-04-14 01:52:26,6,22,0,7.409,2.774,11.0,165.0,1815.0,22,0,2.0,3.364
12,Pub/Sub Lock,500,2026-04-14 01:52:28,0,5,0,9.0,3.098,2.5,165.0,412.5,5,0,2.4,3.2
12,Pub/Sub Lock,800,2026-04-14 02:03:25,711,93,0,13.957,8.64,46.5,77.0,3580.5,0,0,2.301,4.398
12,Pub/Sub Lock,800,2026-04-14 02:03:27,662,192,0,1452.464,1098.672,96.0,115.958,11132.0,85,0,679.526,743.344
12,Pub/Sub Lock,800,2026-04-14 02:03:29,112,473,0,816.611,471.598,236.5,165.0,39022.5,473,0,251.607,330.594
12,Pub/Sub Lock,800,2026-04-14 02:03:31,4,40,0,6.05,1.962,20.0,165.0,3300.0,40,0,1.675,2.3
12,Pub/Sub Lock,800,2026-04-14 02:03:33,0,2,0,11.5,0.5,1.0,165.0,165.0,2,0,2.5,4.0
12,Pub/Sub Lock,1000,2026-04-14 02:14:35,906,96,0,135.302,104.678,48.0,77.0,3696.0,0,0,31.167,52.875
12,Pub/Sub Lock,1000,2026-04-14 02:14:37,795,182,0,627.714,413.785,91.0,114.714,10439.0,78,0,192.709,245.643
12,Pub/Sub Lock,1000,2026-04-14 02:14:39,613,134,0,633.903,375.29,67.0,165.0,11055.0,134,0,197.716,285.955
12,Pub/Sub Lock,1000,2026-04-14 02:14:41,129,565,0,867.23,401.318,282.5,165.0,46612.5,565,0,274.779,366.119
12,Pub/Sub Lock,1000,2026-04-14 02:14:43,6,17,0,9.235,2.86,8.5,165.0,1402.5,17,0,2.647,3.706
12,Pub/Sub Lock,1000,2026-04-14 02:14:45,1,6,0,8.5,3.304,3.0,165.0,495.0,6,0,2.0,3.0
12,ZooKeeper Lock,500,2026-04-14 02:25:42,417,82,1,33.256,39.761,41.0,79.0,3239.0,0,0,5.427,11.878
12,ZooKeeper Lock,500,2026-04-14 02:25:44,318,127,0,156.197,149.126,63.5,85.772,5446.5,10,0,56.37,77.339
12,ZooKeeper Lock,500,2026-04-14 02:25:46,57,233,0,287.931,315.067,116.5,165.0,19222.5,233,0,116.279,150.601
12,ZooKeeper Lock,500,2026-04-14 02:25:48,5,52,0,6.615,2.363,26.0,165.0,4290.0,52,0,1.538,2.385
12,ZooKeeper Lock,500,2026-04-14 02:25:50,0,5,0,10.6,4.224,2.5,165.0,412.5,5,0,2.6,3.4
12,ZooKeeper Lock,800,2026-04-14 02:36:54,716,256,0,570.188,524.532,128.0,100.164,12821.0,63,0,167.516,192.613
12,ZooKeeper Lock,800,2026-04-14 02:36:56,346,286,0,318.766,447.721,143.0,162.895,23294.0,279,0,100.598,138.182
12,ZooKeeper Lock,800,2026-04-14 02:36:58,30,238,0,358.588,340.942,119.0,165.0,19635.0,238,0,102.269,126.517
12,ZooKeeper Lock,800,2026-04-14 02:37:00,5,17,0,9.706,2.803,8.5,165.0,1402.5,17,0,2.176,3.294
12,ZooKeeper Lock,800,2026-04-14 02:37:02,0,3,0,10.667,1.7,1.5,165.0,247.5,3,0,2.333,3.667
12,ZooKeeper Lock,1000,2026-04-14 02:48:05,809,193,0,585.052,492.91,96.5,79.0,7623.5,0,0,226.114,258.119
12,ZooKeeper Lock,1000,2026-04-14 02:48:07,708,151,0,536.384,332.915,75.5,161.013,12156.5,144,0,214.834,231.49
12,ZooKeeper Lock,1000,2026-04-14 02:48:09,335,504,0,1159.704,576.657,252.0,165.0,41580.0,504,0,320.065,394.202
12,ZooKeeper Lock,1000,2026-04-14 02:48:11,4,150,0,786.46,491.395,75.0,165.0,12375.0,150,0,164.087,205.153
12,ZooKeeper Lock,1000,2026-04-14 02:48:13,0,2,0,15.5,2.5,1.0,165.0,165.0,2,0,3.5,5.5
12,Adaptive Lock,500,2026-04-23 09:33:43,352,211,0,116.062,148.001,105.5,85.379,9007.5,11,0,41.597,51.962
12,Adaptive Lock,500,2026-04-23 09:33:45,25,264,0,348.03,288.183,132.0,165.0,21780.0,264,0,115.352,163.318
12,Adaptive Lock,500,2026-04-23 09:33:47,3,22,0,8.273,2.666,11.0,165.0,1815.0,22,0,1.818,3.273
12,Adaptive Lock,500,2026-04-23 09:33:49,1,2,0,7.5,0.5,1.0,165.0,165.0,2,0,2.0,3.0
12,Adaptive Lock,500,2026-04-23 09:33:51,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
12,Adaptive Lock,500,2026-04-23 09:33:53,0,1,0,11.0,0.0,0.5,165.0,82.5,1,0,4.0,5.0
12,Adaptive Lock,800,2026-04-23 09:44:57,711,91,0,9.78,5.453,45.5,81.0,3685.5,0,0,1.67,3.604
12,Adaptive Lock,800,2026-04-23 09:44:59,535,357,0,1000.717,749.683,178.5,139.353,24874.5,248,0,250.185,338.431
12,Adaptive Lock,800,2026-04-23 09:45:01,110,247,1,1031.498,684.218,123.5,165.0,20377.5,247,0,271.984,347.895
12,Adaptive Lock,800,2026-04-23 09:45:03,4,102,0,579.706,241.414,51.0,165.0,8415.0,102,0,165.049,213.461
12,Adaptive Lock,800,2026-04-23 09:45:05,0,2,0,7.5,1.5,1.0,165.0,165.0,2,0,2.0,2.5
12,Adaptive Lock,1000,2026-04-23 09:56:09,913,87,0,38.276,42.947,43.5,81.0,3523.5,0,0,10.0,17.264
12,Adaptive Lock,1000,2026-04-23 09:56:11,821,144,0,383.84,321.921,72.0,101.417,7302.0,35,0,134.507,210.868
12,Adaptive Lock,1000,2026-04-23 09:56:13,313,496,0,928.887,424.698,248.0,164.323,40752.0,492,0,253.347,359.839
12,Adaptive Lock,1000,2026-04-23 09:56:15,9,264,0,702.492,389.934,132.0,165.0,21780.0,264,0,146.837,222.489
12,Adaptive Lock,1000,2026-04-23 09:56:17,1,8,0,10.0,4.387,4.0,165.0,660.0,8,0,2.5,3.5
12,Adaptive Lock,1000,2026-04-23 09:56:19,0,1,0,11.0,0.0,0.5,165.0,82.5,1,0,3.0,4.0
13,Pessimistic Lock,500,2026-04-14 07:45:10,423,77,0,8.299,4.443,38.5,81.0,3118.5,0,0,1.481,2.922
13,Pessimistic Lock,500,2026-04-14 07:45:12,393,189,0,359.984,342.17,94.5,110.333,10426.5,66,0,138.058,206.582
13,Pessimistic Lock,500,2026-04-14 07:45:14,20,221,0,542.267,422.947,110.5,165.0,18232.5,221,0,144.516,190.186
13,Pessimistic Lock,500,2026-04-14 07:45:16,2,11,0,8.364,2.46,5.5,165.0,907.5,11,0,2.273,3.364
13,Pessimistic Lock,500,2026-04-14 07:45:18,0,2,0,10.5,1.5,1.0,165.0,165.0,2,0,3.5,5.0
13,Pessimistic Lock,800,2026-04-14 07:56:27,515,442,0,725.622,536.516,221.0,126.991,28065.0,242,0,208.405,293.457
13,Pessimistic Lock,800,2026-04-14 07:56:29,28,333,0,816.52,402.316,166.5,165.0,27472.5,333,0,220.237,298.964
13,Pessimistic Lock,800,2026-04-14 07:56:31,2,23,0,6.304,2.677,11.5,165.0,1897.5,23,0,1.609,2.739
13,Pessimistic Lock,800,2026-04-14 07:56:33,1,1,0,4.0,0.0,0.5,165.0,82.5,1,0,1.0,2.0
13,Pessimistic Lock,800,2026-04-14 07:56:35,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
13,Pessimistic Lock,800,2026-04-14 07:56:37,0,1,0,12.0,0.0,0.5,165.0,82.5,1,0,3.0,5.0
13,Pessimistic Lock,1000,2026-04-14 08:07:34,985,100,0,897.12,581.635,50.0,81.0,4050.0,0,0,320.73,602.65
13,Pessimistic Lock,1000,2026-04-14 08:07:36,806,94,0,382.532,792.874,47.0,81.0,3807.0,0,0,170.096,246.415
13,Pessimistic Lock,1000,2026-04-14 08:07:38,504,302,0,1105.666,462.817,151.0,163.331,24663.0,296,0,265.606,364.778
13,Pessimistic Lock,1000,2026-04-14 08:07:40,156,358,0,539.922,389.319,179.0,165.0,29535.0,358,0,169.916,233.249
13,Pessimistic Lock,1000,2026-04-14 08:07:42,14,132,0,166.008,215.212,66.0,165.0,10890.0,132,0,59.22,69.545
13,Pessimistic Lock,1000,2026-04-14 08:07:44,0,14,0,7.643,2.287,7.0,165.0,1155.0,14,0,2.286,3.357
13,Spin Lock,500,2026-04-14 08:18:44,340,232,1,214.909,220.283,116.0,86.944,10085.5,33,0,65.039,86.97
13,Spin Lock,500,2026-04-14 08:18:46,55,236,0,206.343,225.238,118.0,165.0,19470.0,236,0,82.254,101.801
13,Spin Lock,500,2026-04-14 08:18:48,9,26,0,9.577,5.603,13.0,165.0,2145.0,26,0,2.5,3.731
13,Spin Lock,500,2026-04-14 08:18:50,1,4,0,10.0,1.225,2.0,165.0,330.0,4,0,3.75,4.75
13,Spin Lock,500,2026-04-14 08:18:52,0,1,0,11.0,0.0,0.5,165.0,82.5,1,0,3.0,4.0
13,Spin Lock,800,2026-04-14 08:29:56,719,81,0,14.654,10.086,40.5,74.0,2997.0,0,0,2.272,4.358
13,Spin Lock,800,2026-04-14 08:29:58,704,15,0,11.8,5.528,7.5,74.0,555.0,0,0,2.467,3.467
13,Spin Lock,800,2026-04-14 08:30:00,377,340,1,628.121,519.305,170.0,137.165,23318.0,236,0,219.556,267.218
13,Spin Lock,800,2026-04-14 08:30:02,137,226,0,517.438,441.566,113.0,165.0,18645.0,226,0,134.049,152.181
13,Spin Lock,800,2026-04-14 08:30:04,2,135,0,668.341,416.881,67.5,165.0,11137.5,135,0,130.133,144.652
13,Spin Lock,800,2026-04-14 08:30:06,1,1,0,9.0,0.0,0.5,165.0,82.5,1,0,3.0,5.0
13,Spin Lock,800,2026-04-14 08:30:08,0,1,0,9.0,0.0,0.5,165.0,82.5,1,0,3.0,4.0
13,Spin Lock,1000,2026-04-14 08:41:09,913,184,0,735.75,708.385,92.0,74.0,6808.0,0,0,201.891,241.815
13,Spin Lock,1000,2026-04-14 08:41:11,432,480,0,740.323,471.121,240.0,161.967,38872.0,464,0,298.025,366.902
13,Spin Lock,1000,2026-04-14 08:41:13,25,319,0,603.154,432.034,159.5,165.0,26317.5,319,0,155.188,180.436
13,Spin Lock,1000,2026-04-14 08:41:15,3,15,0,7.867,3.304,7.5,165.0,1237.5,15,0,1.733,2.867
13,Spin Lock,1000,2026-04-14 08:41:17,1,2,0,11.0,1.0,1.0,165.0,165.0,2,0,3.5,5.5
13,Pub/Sub Lock,500,2026-04-14 08:52:14,195,339,0,285.319,283.241,169.5,113.083,19167.5,139,0,98.437,126.504
13,Pub/Sub Lock,500,2026-04-14 08:52:16,82,105,0,10.086,22.209,52.5,165.0,8662.5,105,0,3.848,4.829
13,Pub/Sub Lock,500,2026-04-14 08:52:18,19,45,0,7.667,4.195,22.5,165.0,3712.5,45,0,2.311,3.356
13,Pub/Sub Lock,500,2026-04-14 08:52:20,1,10,0,7.1,3.727,5.0,165.0,825.0,10,0,2.0,3.1
13,Pub/Sub Lock,500,2026-04-14 08:52:22,0,1,0,12.0,0.0,0.5,165.0,82.5,1,0,2.0,3.0
13,Pub/Sub Lock,800,2026-04-14 09:03:24,709,91,0,77.637,75.937,45.5,77.0,3503.5,0,0,18.824,29.407
13,Pub/Sub Lock,800,2026-04-14 09:03:26,702,73,0,284.397,163.94,36.5,77.0,2810.5,0,0,105.849,137.164
13,Pub/Sub Lock,800,2026-04-14 09:03:28,516,125,0,504.872,353.679,62.5,139.656,8728.5,89,0,120.112,148.24
13,Pub/Sub Lock,800,2026-04-14 09:03:30,419,140,0,461.579,318.433,70.0,165.0,11550.0,140,0,186.129,257.064
13,Pub/Sub Lock,800,2026-04-14 09:03:32,125,336,0,595.551,439.202,168.0,165.0,27720.0,336,0,175.795,219.815
13,Pub/Sub Lock,800,2026-04-14 09:03:34,9,30,0,7.667,2.785,15.0,165.0,2475.0,30,0,1.8,3.0
13,Pub/Sub Lock,800,2026-04-14 09:03:36,0,5,0,12.2,2.135,2.5,165.0,412.5,5,0,3.4,5.4
13,Pub/Sub Lock,1000,2026-04-14 09:14:39,936,140,0,432.1,301.089,70.0,77.0,5390.0,0,0,151.914,190.857
13,Pub/Sub Lock,1000,2026-04-14 09:14:41,622,245,0,731.335,487.616,122.5,143.449,17572.5,185,0,241.192,317.2
13,Pub/Sub Lock,1000,2026-04-14 09:14:43,348,365,0,814.085,571.632,182.5,165.0,30112.5,365,0,212.005,259.907
13,Pub/Sub Lock,1000,2026-04-14 09:14:45,15,239,0,587.95,420.108,119.5,165.0,19717.5,239,0,192.418,252.096
13,Pub/Sub Lock,1000,2026-04-14 09:14:47,3,10,0,10.5,2.377,5.0,165.0,825.0,10,0,3.0,4.4
13,Pub/Sub Lock,1000,2026-04-14 09:14:49,0,1,0,8.0,0.0,0.5,165.0,82.5,1,0,2.0,3.0
13,ZooKeeper Lock,500,2026-04-14 09:25:46,417,288,1,336.552,309.102,144.0,105.278,15160.0,88,0,112.066,140.542
13,ZooKeeper Lock,500,2026-04-14 09:25:48,46,166,0,80.753,118.323,83.0,165.0,13695.0,166,0,32.759,42.952
13,ZooKeeper Lock,500,2026-04-14 09:25:50,8,42,0,8.095,2.926,21.0,165.0,3465.0,42,0,1.881,2.833
13,ZooKeeper Lock,500,2026-04-14 09:25:52,2,1,0,14.0,0.0,0.5,165.0,82.5,1,0,4.0,5.0
13,ZooKeeper Lock,500,2026-04-14 09:25:54,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
13,ZooKeeper Lock,500,2026-04-14 09:25:56,0,2,0,12.5,0.5,1.0,165.0,165.0,2,0,3.5,4.5
13,ZooKeeper Lock,800,2026-04-14 09:36:59,712,88,0,13.58,6.967,44.0,79.0,3476.0,0,0,2.034,4.386
13,ZooKeeper Lock,800,2026-04-14 09:37:01,700,112,0,409.652,301.6,56.0,79.0,4424.0,0,0,166.562,212.241
13,ZooKeeper Lock,800,2026-04-14 09:37:03,422,340,0,527.368,419.467,170.0,165.0,28050.0,340,0,156.194,198.103
13,ZooKeeper Lock,800,2026-04-14 09:37:05,21,245,0,1052.331,689.685,122.5,165.0,20212.5,245,0,415.624,503.461
13,ZooKeeper Lock,800,2026-04-14 09:37:07,3,15,0,9.667,2.329,7.5,165.0,1237.5,15,0,2.067,3.133
13,ZooKeeper Lock,1000,2026-04-14 09:48:10,917,184,0,643.043,636.783,92.0,79.0,7268.0,0,0,226.842,272.19
13,ZooKeeper Lock,1000,2026-04-14 09:48:12,635,244,0,415.697,418.083,122.0,159.361,19442.0,228,0,126.75,168.705
13,ZooKeeper Lock,1000,2026-04-14 09:48:14,338,250,0,765.432,569.888,125.0,165.0,20625.0,250,0,210.428,269.092
13,ZooKeeper Lock,1000,2026-04-14 09:48:16,119,300,0,551.33,277.901,150.0,165.0,24750.0,300,0,162.137,222.64
13,ZooKeeper Lock,1000,2026-04-14 09:48:18,5,18,0,8.056,3.504,9.0,165.0,1485.0,18,0,1.722,2.667
13,ZooKeeper Lock,1000,2026-04-14 09:48:20,2,3,0,11.667,3.3,1.5,165.0,247.5,3,0,3.333,4.333
13,ZooKeeper Lock,1000,2026-04-14 09:48:22,0,1,0,14.0,0.0,0.5,165.0,82.5,1,0,5.0,6.0
13,Adaptive Lock,500,2026-04-23 10:06:55,419,81,0,45.099,48.622,40.5,81.0,3280.5,0,0,12.346,19.296
13,Adaptive Lock,500,2026-04-23 10:06:57,403,18,0,7.389,1.458,9.0,81.0,729.0,0,0,1.389,2.111
13,Adaptive Lock,500,2026-04-23 10:06:59,338,250,0,452.664,281.616,125.0,131.064,16383.0,149,0,205.652,262.284
13,Adaptive Lock,500,2026-04-23 10:07:01,24,137,0,120.65,168.538,68.5,165.0,11302.5,137,0,57.066,76.92
13,Adaptive Lock,500,2026-04-23 10:07:03,2,12,0,9.25,2.947,6.0,165.0,990.0,12,0,2.667,4.0
13,Adaptive Lock,500,2026-04-23 10:07:05,0,2,0,9.5,0.5,1.0,165.0,165.0,2,0,3.0,5.0
13,Adaptive Lock,800,2026-04-23 10:18:08,713,179,0,207.709,207.337,89.5,81.0,7249.5,0,0,73.743,119.62
13,Adaptive Lock,800,2026-04-23 10:18:10,602,120,0,171.683,142.788,60.0,150.3,9018.0,99,0,75.8,97.4
13,Adaptive Lock,800,2026-04-23 10:18:12,426,154,0,210.221,328.444,77.0,165.0,12705.0,154,0,62.662,108.24
13,Adaptive Lock,800,2026-04-23 10:18:14,52,312,1,419.356,367.759,156.0,165.0,25740.0,312,0,125.022,157.349
13,Adaptive Lock,800,2026-04-23 10:18:16,16,29,0,7.276,2.099,14.5,165.0,2392.5,29,0,1.793,2.862
13,Adaptive Lock,800,2026-04-23 10:18:18,1,4,0,8.75,1.299,2.0,165.0,330.0,4,0,3.5,4.25
13,Adaptive Lock,800,2026-04-23 10:18:20,0,1,0,5.0,0.0,0.5,165.0,82.5,1,0,2.0,3.0
13,Adaptive Lock,1000,2026-04-23 10:29:19,919,87,0,19.724,22.867,43.5,81.0,3523.5,0,0,4.034,8.264
13,Adaptive Lock,1000,2026-04-23 10:29:21,890,188,0,613.585,436.996,94.0,114.511,10764.0,75,0,282.979,348.543
13,Adaptive Lock,1000,2026-04-23 10:29:23,486,371,0,960.078,622.508,185.5,165.0,30607.5,371,0,274.566,362.305
13,Adaptive Lock,1000,2026-04-23 10:29:25,168,220,0,106.891,172.296,110.0,165.0,18150.0,220,0,39.359,57.945
13,Adaptive Lock,1000,2026-04-23 10:29:27,13,126,0,437.151,406.228,63.0,165.0,10395.0,126,0,118.27,159.024
13,Adaptive Lock,1000,2026-04-23 10:29:29,2,6,0,10.0,1.155,3.0,165.0,495.0,6,0,4.5,5.667
13,Adaptive Lock,1000,2026-04-23 10:29:31,0,2,0,10.0,0.0,1.0,165.0,165.0,2,0,2.5,4.0
14,Pessimistic Lock,500,2026-04-14 10:28:10,412,94,0,8.66,3.604,47.0,81.0,3807.0,0,0,1.649,2.936
14,Pessimistic Lock,500,2026-04-14 10:28:12,287,160,0,611.569,258.788,80.0,109.35,8748.0,54,0,219.394,270.087
14,Pessimistic Lock,500,2026-04-14 10:28:14,21,233,0,515.73,327.761,116.5,165.0,19222.5,233,0,134.906,186.352
14,Pessimistic Lock,500,2026-04-14 10:28:16,3,10,0,7.3,1.952,5.0,165.0,825.0,10,0,2.4,3.3
14,Pessimistic Lock,500,2026-04-14 10:28:18,0,3,0,9.333,1.886,1.5,165.0,247.5,3,0,3.0,4.0
14,Pessimistic Lock,800,2026-04-14 10:39:23,700,269,0,475.323,449.707,134.5,102.546,13792.5,69,0,131.498,174.115
14,Pessimistic Lock,800,2026-04-14 10:39:25,346,185,0,305.665,325.411,92.5,165.0,15262.5,185,0,137.124,200.351
14,Pessimistic Lock,800,2026-04-14 10:39:27,35,311,0,525.215,415.476,155.5,165.0,25657.5,311,0,162.775,203.203
14,Pessimistic Lock,800,2026-04-14 10:39:29,5,30,0,5.867,1.586,15.0,165.0,2475.0,30,0,1.667,2.533
